"","name","first_name","last_name","birth_city","birth_state","birth_country","birth_date","college","draft_team","draft_round","draft_pick","draft_year","position","height","weight","death_date","death_city","death_state","death_country","year_start","year_end","careerLength","latitude","longitude"
"21028","Don Thompson","Don","Thompson","Danville","VA","USA","10/7/1939","Ferrum",NA,NA,NA,NA,"DE","4-Jun",240,NA,NA,NA,NA,1961,1970,9,37.8215929,-121.9999606
"21029","Donnel Thompson","Donnel","Thompson","Madison","WI","USA","2/17/1978","Wisconsin",NA,NA,NA,NA,"LB","Jun-00",234,NA,NA,NA,NA,1961,1970,9,43.0730517,-89.4012302
"21030","Donnell Thompson","Donnell","Thompson","Lumberton","NC","USA","10/27/1958","North Carolina","Baltimore Colts","1st","18th",1981,"DE","4-Jun",270,NA,NA,NA,NA,1961,1970,9,34.6182199,-79.0086424
"21031","Emmuel Thompson","Emmuel","Thompson","Houston","TX","USA","11/15/1959","Texas A&M-Kingsville",NA,NA,NA,NA,"DB","11-May",180,NA,NA,NA,NA,1961,1970,9,29.7604267,-95.3698028
"21032","Ernie Thompson","Ernie","Thompson","Terre Haute","IN","USA","10/25/1969","Indiana","Los Angeles Rams","12th","312th",1991,"RB","11-May",244,NA,NA,NA,NA,1961,1970,9,39.4667034,-87.4139092
"21034","Gary Thompson","Gary","Thompson","Castro Valley","CA","USA","2/23/1959","San Jose St.",NA,NA,NA,NA,"DB","Jun-00",180,NA,NA,NA,NA,1961,1970,9,37.6940973,-122.0863522
"21035","George Thompson","George","Thompson","Lehigh","IA","USA","1899-08-31","Iowa",NA,NA,NA,NA,"G-T","1-Jun",210,NA,NA,NA,NA,1961,1970,9,40.6519679,-75.5742467
"21036","Hal Thompson","Hal","Thompson","Manasquan","NJ","USA","10/18/1922","Delaware",NA,NA,NA,NA,"E-DE","1-Jun",205,"4/26/2006","Rehoboth Beach","DE",NA,1961,1970,9,40.1136928,-74.0376355
"21037","Harry Thompson","Harry","Thompson","Memphis","TN","USA","1/8/1926","UCLA",NA,NA,NA,NA,"G","2-Jun",225,"11/26/2003","Los Angeles","CA",NA,1961,1970,9,35.1495343,-90.0489801
"21038","Jack Thompson","Jack","Thompson","Tutuwila",NA,"American Samoa","5/19/1956","Washington St.","Cincinnati Bengals","1st","3rd",1979,"QB","3-Jun",217,NA,NA,NA,NA,1961,1970,9,-14.3257552,-170.7325287
"21039","James Thompson","James","Thompson","Memphis","TN","USA","1/9/1953","Memphis",NA,NA,NA,NA,"WR","Jun-00",178,NA,NA,NA,NA,1961,1970,9,35.1495343,-90.0489801
"21040","Jamie Thompson","Jamie","Thompson","Sparr","FL","USA","5/25/1983","Oklahoma St.",NA,NA,NA,NA,"DB","Jun-00",190,NA,NA,NA,NA,1961,1970,9,29.3385846,-82.1125926
"21041","Jeremy Thompson","Jeremy","Thompson","Voorhess","NJ","USA","10/9/1985","Wake Forest","Green Bay Packers","4th","102nd",2008,"DE","4-Jun",262,NA,NA,NA,NA,1961,1970,9,39.8519447,-74.961517
"21042","Jesse Thompson","Jesse","Thompson","Merced","CA","USA","3/12/1956","California","Detroit Lions","6th","165th",1978,"WR","1-Jun",185,NA,NA,NA,NA,1961,1970,9,37.3021632,-120.4829677
"21043","Jim Thompson","Jim","Thompson","Peoria","IL","USA","12/4/1940","Southern Illinois",NA,NA,NA,NA,"DT","3-Jun",255,NA,NA,NA,NA,1961,1970,9,40.6936488,-89.5889864
"21044","John Thompson","John","Thompson","Jackson","MS","USA","1/18/1957","Weber St.","Green Bay Packers","9th","235th",1979,"TE","3-Jun",228,NA,NA,NA,NA,1961,1970,9,37.0328728,-95.6316455
"21045","Johnny Thompson","Johnny","Thompson","Lykens","PA","USA","10/24/1905","Lafayette",NA,NA,NA,NA,"G","10-May",215,NA,NA,NA,NA,1961,1970,9,39.9826876,-83.0083221
"21046","Ken Thompson","Ken","Thompson","Snyder","TX","USA","12/6/1958","West Texas A&M",NA,NA,NA,NA,"WR","1-Jun",178,NA,NA,NA,NA,1961,1970,9,36.1027925,-95.9407034
"21047","Kevin Thompson","Kevin","Thompson","Gaithersburg","MD","USA","7/27/1977","Penn St.",NA,NA,NA,NA,"QB","5-Jun",236,NA,NA,NA,NA,1961,1970,9,39.1434406,-77.2013705
"21048","Lamont Thompson","Lamont","Thompson","Richmond","CA","USA","7/30/1978","Washington St.","Cincinnati Bengals","2nd","41st",2002,"DB","1-Jun",220,NA,NA,NA,NA,1961,1970,9,37.5407246,-77.4360481
"21049","Leonard Thompson","Leonard","Thompson","Oklahoma City","OK","USA","7/28/1952","Oklahoma St.","Detroit Lions","8th","194th",1975,"WR-HB","11-May",192,NA,NA,NA,NA,1961,1970,9,35.4675602,-97.5164276
"21050","Leroy Thompson","Leroy","Thompson","Knoxville","TN","USA","2/3/1969","Penn St.","Pittsburgh Steelers","6th","158th",1991,"RB","11-May",216,NA,NA,NA,NA,1961,1970,9,35.9606384,-83.9207392
"21051","Marty Thompson","Marty","Thompson","Whittier","CA","USA","12/9/1969","Fresno St.",NA,NA,NA,NA,"TE","3-Jun",243,NA,NA,NA,NA,1961,1970,9,33.9791793,-118.032844
"21052","Michael Thompson","Michael","Thompson","Savannah","GA","USA","2/11/1977","Tennessee St.","Atlanta Falcons","4th","100th",2000,"T","4-Jun",295,NA,NA,NA,NA,1961,1970,9,32.0808989,-81.091203
"21053","Mike Thompson","Mike","Thompson","Portage","WI","USA","12/22/1971","Wisconsin","Jacksonville Jaguars","4th","123rd",1995,"DT","4-Jun",295,NA,NA,NA,NA,1961,1970,9,43.5391486,-89.4626202
"21054","Norm Thompson","Norm","Thompson","San Francisco","CA","USA","3/5/1945","Utah","St. Louis Cardinals","1st","17th",1971,"DB","1-Jun",180,NA,NA,NA,NA,1961,1970,9,37.7749295,-122.4194155
"21056","Pinky Thompson","Pinky","Thompson","Tonawanda","NY","USA","2/16/1906","Bucknell",NA,NA,NA,NA,"HB",NA,NA,"9/9/1975","Tonawanda","NY",NA,1961,1970,9,42.989131,-78.8722341
"21057","Raynoch Thompson","Raynoch","Thompson","Los Angeles","CA","USA","11/21/1977","Tennessee","Arizona Cardinals","2nd","41st",2000,"LB","3-Jun",224,NA,NA,NA,NA,1961,1970,9,34.0522342,-118.2436849
"21058","Reyna Thompson","Reyna","Thompson","Dallas","TX","USA","8/28/1963","Baylor","Miami Dolphins","9th","247th",1986,"DB","Jun-00",194,NA,NA,NA,NA,1961,1970,9,32.7766642,-96.7969879
"21059","Ricky Thompson","Ricky","Thompson","El Paso","TX","USA","5/15/1954","Baylor","Baltimore Colts","8th","228th",1976,"WR","Jun-00",176,NA,NA,NA,NA,1961,1970,9,31.7618778,-106.4850217
"21060","Robert Thompson","Robert","Thompson","Chicago","IL","USA","2/4/1960","Michigan","Houston Oilers","8th","198th",1983,"LB","3-Jun",227,NA,NA,NA,NA,1961,1970,9,41.8781136,-87.6297982
"21061","Rocky Thompson","Rocky","Thompson","Paget",NA,"Bermuda","11/8/1947","West Texas A&M","New York Giants","1st","18th",1971,"RB","11-May",200,NA,NA,NA,NA,1961,1970,9,33.0019158,-96.68628
"21062","Russ Thompson","Russ","Thompson","Edgar","NE","USA","5/10/1912","Nebraska",NA,NA,NA,NA,"T","5-Jun",249,"2/12/2001","Lusk","WY",NA,1961,1970,9,37.056066,-94.483165
"21063","Steve Thompson","Steve","Thompson","Seattle","WA","USA","2/12/1945","Washington","New York Jets","2nd","44th",1968,"DT-DE","2-Jun",250,NA,NA,NA,NA,1961,1970,9,47.6062095,-122.3320708
"21064","Steve Thompson","Steve","Thompson","Aurora","IL","USA","6/24/1965","Minnesota",NA,NA,NA,NA,"DT","2-Jun",275,NA,NA,NA,NA,1961,1970,9,41.7605849,-88.3200715
"21065","Syd'Quan Thompson","Syd'Quan","Thompson","Sacramento","CA","USA","2/7/1987","California","Denver Broncos","7th","225th",2010,"DB","9-May",182,NA,NA,NA,NA,1961,1970,9,38.5815719,-121.4943996
"21067","Ted Thompson","Ted","Thompson","Atlanta","TX","USA","1/17/1953","SMU",NA,NA,NA,NA,"LB","1-Jun",220,NA,NA,NA,NA,1961,1970,9,33.7489954,-84.3879824
"21069","Tom Thompson","Tom","Thompson","Oxford","MS","USA","9/22/1951","Southern Illinois",NA,NA,NA,NA,"RB","1-Jun",205,NA,NA,NA,NA,1961,1970,9,37.2741908,-97.1689296
"21070","Tommy Thompson","Tommy","Thompson","Hutchinson","KS","USA","8/15/1916","Tulsa",NA,NA,NA,NA,"QB","1-Jun",192,"4/21/1989","Calico Rock","AR",NA,1961,1970,9,37.09024,-95.712891
"21071","Tommy Thompson","Tommy","Thompson","Lompoc","CA","USA","4/27/1972","Oregon",NA,NA,NA,NA,"P","10-May",192,NA,NA,NA,NA,1961,1970,9,34.6391501,-120.4579409
"21072","Tommy W. Thompson","Tommy","W.","Jersey City","NJ","USA","1/6/1927","William & Mary","Washington Redskins","3rd","16th",1948,"LB-C","1-Jun",221,"10/1/1990","Baltimore","MD",NA,1961,1970,9,40.7177545,-74.0431435
"21073","Tuffy Thompson","Tuffy","Thompson","Montevideo","MN","USA","9/28/1914","Minnesota",NA,NA,NA,NA,"HB","11-May",172,"2/5/2000","Jacksonville","FL",NA,1961,1970,9,-34.9011127,-56.1645314
"21074","Tyson Thompson","Tyson","Thompson","Irving","TX","USA","5/21/1981","San Jose St.",NA,NA,NA,NA,"RB","1-Jun",215,NA,NA,NA,NA,1961,1970,9,32.8140177,-96.9488945
"21075","Vince Thompson","Vince","Thompson","Trenton","NJ","USA","2/21/1957","Villanova",NA,NA,NA,NA,"RB","Jun-00",230,NA,NA,NA,NA,1961,1970,9,40.2205824,-74.759717
"21076","Warren Thompson","Warren","Thompson","Birmingham","AL","USA","4/13/1963","Oklahoma St.",NA,NA,NA,NA,"LB","3-Jun",241,NA,NA,NA,NA,1961,1970,9,33.5185892,-86.8103567
"21077","Weegie Thompson","Weegie","Thompson","Pensacola","FL","USA","3/21/1961","Florida St.","Pittsburgh Steelers","4th","108th",1984,"WR","6-Jun",212,NA,NA,NA,NA,1961,1970,9,30.421309,-87.2169149
"21078","Woody Thompson","Woody","Thompson","Erie","PA","USA","8/20/1952","Miami (FL)","Atlanta Falcons","3rd","65th",1975,"RB","1-Jun",228,NA,NA,NA,NA,1961,1970,9,42.1292241,-80.085059
"21079","Art Thoms","Art","Thoms","Teaneck","NJ","USA","10/20/1946","Syracuse","Oakland Raiders","1st","22nd",1969,"DT","5-Jun",260,NA,NA,NA,NA,1961,1970,9,40.8932469,-74.0116536
"21080","Fred Thomsen","Fred","Thomsen","Minden","AR","USA","1897-04-25","Nebraska",NA,NA,NA,NA,"E","11-May",180,"1/7/1986","Springfield","MO",NA,1961,1970,9,52.2964919,8.8949206
"21081","Andy Thorn","Andy","Thorn","Joplin","MO","USA","2/4/1982","Iowa",NA,NA,NA,NA,"TE","5-Jun",250,NA,NA,NA,NA,1961,1970,9,37.0842271,-94.513281
"21082","Bob Thornbladh","Bob","Thornbladh","Cleveland","OH","USA","9/19/1952","Michigan","Kansas City Chiefs","11th","275th",1974,"LB","1-Jun",220,NA,NA,NA,NA,1961,1970,9,41.49932,-81.6943605
"21083","Jeremy Thornburg","Jeremy","Thornburg","San Diego","CA","USA","5/7/1982","Northern Arizona",NA,NA,NA,NA,"DB","Jun-00",190,NA,NA,NA,NA,1961,1970,9,32.715738,-117.1610838
"21084","Josh Thornhill","Josh","Thornhill","Lansing","MI","USA","1/19/1980","Michigan St.",NA,NA,NA,NA,"LB","2-Jun",243,NA,NA,NA,NA,1961,1970,9,42.732535,-84.5555347
"21085","Tiny Thornhill","Tiny","Thornhill","Richmond","VA","USA","1893-04-14","Pittsburgh",NA,NA,NA,NA,"T","11-May",185,"6/29/1956","Berkeley","CA",NA,1961,1970,9,37.5407246,-77.4360481
"21086","Bill Thornton","Bill","Thornton","Toledo","OH","USA","9/20/1939","Nebraska","St. Louis Cardinals","5th","58th",1963,"FB","1-Jun",215,NA,NA,NA,NA,1961,1970,9,41.6528052,-83.5378674
"21087","Bruce Thornton","Bruce","Thornton","Detroit","MI","USA","2/14/1958","Illinois","Dallas Cowboys","8th","219th",1979,"DE-DT","5-Jun",263,NA,NA,NA,NA,1961,1970,9,42.331427,-83.0457538
"21088","Bruce Thornton","Bruce","Thornton","La Grange","GA","USA","1/31/1980","Georgia","Dallas Cowboys","4th","121st",2004,"DB","11-May",195,NA,NA,NA,NA,1961,1970,9,29.743235,-95.4010514
"21089","Bubba Thornton","Bubba","Thornton","Fort Worth","TX","USA","3/9/1947","TCU","Buffalo Bills","14th","339th",1969,"WR","Jun-00",174,NA,NA,NA,NA,1961,1970,9,32.7554883,-97.3307658
"21091","David Thornton","David","Thornton","Goldsboro","NC","USA","11/1/1978","North Carolina","Indianapolis Colts","4th","106th",2002,"LB","2-Jun",230,NA,NA,NA,NA,1961,1970,9,35.3848841,-77.9927651
"21092","Dick Thornton","Dick","Thornton","Chicago","IL","USA","2/4/1908","Michigan",NA,NA,NA,NA,"BB","6-May",165,"1/15/1973","Chicago","IL",NA,1961,1970,9,41.8781136,-87.6297982
"21093","George Thornton","George","Thornton","Montgomery","AL","USA","4/27/1968","Alabama","San Diego Chargers","2nd","36th",1991,"DT-DE-NT","3-Jun",300,NA,NA,NA,NA,1961,1970,9,32.3792233,-86.3077368
"21095","Jack Thornton","Jack","Thornton","Washington","GA","USA","4/23/1944","Auburn",NA,NA,NA,NA,"LB","1-Jun",230,"3/2/2002","Lexington","GA",NA,1961,1970,9,47.7510741,-120.7401385
"21096","James Thornton","James","Thornton","Santa Rosa","CA","USA","2/8/1965","Cal State-Fullerton","Chicago Bears","4th","105th",1988,"TE","2-Jun",242,NA,NA,NA,NA,1961,1970,9,38.440429,-122.7140548
"21097","John Thornton","John","Thornton","Philadelphia","PA","USA","10/2/1976","West Virginia","Tennessee Titans","2nd","52nd",1999,"DT","3-Jun",297,NA,NA,NA,NA,1961,1970,9,39.9525839,-75.1652215
"21098","John E. Thornton","John","E.","Flint","MI","USA","6/28/1969","Cincinnati",NA,NA,NA,NA,"DT","3-Jun",303,NA,NA,NA,NA,1961,1970,9,43.0125274,-83.6874562
"21099","Kalen Thornton","Kalen","Thornton","Dallas","TX","USA","5/12/1982","Texas",NA,NA,NA,NA,"LB","3-Jun",245,NA,NA,NA,NA,1961,1970,9,32.7766642,-96.7969879
"21100","Reggie Thornton","Reggie","Thornton","Detroit","MI","USA","9/26/1967","Bowling Green","Minnesota Vikings","5th","116th",1990,"WR","10-May",170,NA,NA,NA,NA,1961,1970,9,42.331427,-83.0457538
"21101","Rupe Thornton","Rupe","Thornton","Denver","CO","USA","1/5/1920","Santa Clara","Chicago Cardinals","7th","54th",1942,"G-T","10-May",205,"7/17/1993",NA,NA,NA,1961,1970,9,39.7392358,-104.990251
"21102","Sidney Thornton","Sidney","Thornton","New Orleans","LA","USA","9/2/1954","NW State (LA)","Pittsburgh Steelers","2nd","48th",1977,"RB","11-May",230,NA,NA,NA,NA,1961,1970,9,29.9510658,-90.0715323
"21103","Don Thorp","Don","Thorp","Chicago","IL","USA","7/10/1962","Illinois","New Orleans Saints","6th","156th",1984,"NT-DE","4-Jun",260,NA,NA,NA,NA,1961,1970,9,41.8781136,-87.6297982
"21104","Craphonso Thorpe","Craphonso","Thorpe","Tallahassee","FL","USA","6/27/1983","Florida St.","Kansas City Chiefs","4th","116th",2005,"WR","Jun-00",187,NA,NA,NA,NA,1961,1970,9,30.4382559,-84.2807329
"21106","Jim Thorpe","Jim","Thorpe","Prague","OK","USA","1887-05-28","Carlisle Indian",NA,NA,NA,NA,"TB-E-FB","1-Jun",202,"3/28/1953","Lomita","CA",NA,1961,1970,9,50.0755381,14.4378005
"21108","Wilfred Thorpe","Wilfred","Thorpe","Little Rock","AR","USA","1/8/1917","Arkansas","Cleveland Rams","9th","75th",1940,"G-LB-DE","3-Jun",205,"7/16/1998","Little Rock","AR",NA,1961,1970,9,34.7464809,-92.2895948
"21109","James Thrash","James","Thrash","Denver","CO","USA","4/28/1975","Missouri Southern",NA,NA,NA,NA,"WR","Jun-00",200,NA,NA,NA,NA,1997,2008,11,39.7392358,-104.990251
"21110","Bruce Threadgill","Bruce","Threadgill","Nocona","TX","USA","5/7/1956","Mississippi St.","San Francisco 49ers","5th","133rd",1978,"DB-QB","Jun-00",190,NA,NA,NA,NA,1997,2008,11,33.7867684,-97.7258626
"21111","Jabbar Threats","Jabbar","Threats","Springfield","OH","USA","4/26/1975","Michigan St.",NA,NA,NA,NA,"DE","5-Jun",268,NA,NA,NA,NA,1997,2008,11,42.1014831,-72.589811
"21112","Cliff Thrift","Cliff","Thrift","Dallas","TX","USA","5/3/1956","East Central (OK)","San Diego Chargers","3rd","73rd",1979,"LB","1-Jun",232,NA,NA,NA,NA,1997,2008,11,32.7766642,-96.7969879
"21113","Jim Thrower","Jim","Thrower","Camden","AR","USA","11/6/1947","Texas A&M-Commerce",NA,NA,NA,NA,"DB","2-Jun",195,NA,NA,NA,NA,1997,2008,11,39.9259463,-75.1196199
"21114","Willie Thrower","Willie","Thrower","New Kensington","PA","USA","3/22/1930","Michigan St.",NA,NA,NA,NA,"QB","11-May",182,"2/20/2002","New Kensington","PA",NA,1997,2008,11,40.5697892,-79.7647705
"21117","Bob Thurbon","Bob","Thurbon","Erie","PA","USA","2/22/1918","Pittsburgh",NA,NA,NA,NA,"HB","10-May",176,"9/20/2000","Charlotte","NC",NA,1941,1941,0,42.1292241,-80.085059
"21118","Brian Thure","Brian","Thure","Downey","CA","USA","9/3/1973","California","Washington Redskins","6th","176th",1995,"T","5-Jun",300,NA,NA,NA,NA,1941,1941,0,33.9401088,-118.1331593
"21119","Steve Thurlow","Steve","Thurlow","Long Beach","CA","USA","4/25/1942","Stanford","New York Giants","2nd","25th",1964,"RB","3-Jun",222,NA,NA,NA,NA,1941,1941,0,33.7700504,-118.1937395
"21120","Andrae Thurman","Andrae","Thurman","Houston","TX","USA","10/25/1980","Arizona",NA,NA,NA,NA,"WR","11-May",192,NA,NA,NA,NA,1941,1941,0,29.7604267,-95.3698028
"21121","Dennis Thurman","Dennis","Thurman","Los Angeles","CA","USA","4/13/1956","USC","Dallas Cowboys","11th","306th",1978,"DB","11-May",176,NA,NA,NA,NA,1941,1941,0,34.0522342,-118.2436849
"21123","Junior Thurman","Junior","Thurman","Los Angeles","CA","USA","9/8/1964","USC",NA,NA,NA,NA,"DB","Jun-00",180,NA,NA,NA,NA,1941,1941,0,34.0522342,-118.2436849
"21124","Odell Thurman","Odell","Thurman","Monticello","GA","USA","7/9/1983","Georgia","Cincinnati Bengals","2nd","48th",2005,"LB","Jun-00",237,NA,NA,NA,NA,1941,1941,0,38.0086043,-78.4531994
"21125","Walter Thurmond","Walter","Thurmond","Hollywood","CA","USA","8/12/1987","Oregon","Seattle Seahawks","4th","111th",2010,"DB","11-May",186,NA,NA,NA,NA,1941,1941,0,34.0928092,-118.3286614
"21126","Fuzzy Thurston","Fuzzy","Thurston","Altoona","WI","USA","12/29/1933","Valparaiso","Philadelphia Eagles","5th","54th",1956,"G","1-Jun",247,NA,NA,NA,NA,1941,1941,0,40.5186809,-78.3947359
"21127","Byron Thweatt","Byron","Thweatt","Petersburg","VA","USA","3/21/1977","Virginia",NA,NA,NA,NA,"LB","2-Jun",233,NA,NA,NA,NA,2001,2001,0,37.2279279,-77.4019267
"21128","John Tice","John","Tice","Bay Shore","NY","USA","6/22/1960","Maryland","New Orleans Saints","3rd","65th",1983,"TE","5-Jun",242,NA,NA,NA,NA,1983,1992,9,40.7250986,-73.2453946
"21129","Mike Tice","Mike","Tice","Bay Shore","NY","USA","2/2/1959","Maryland",NA,NA,NA,NA,"TE","7-Jun",253,NA,NA,NA,NA,1983,1992,9,40.7250986,-73.2453946
"21130","Glenn Tidd","Glenn","Tidd","Silvercreek Township","OH","USA","1894-04-23","none",NA,NA,NA,NA,"C-G-T-WB","11-May",202,"10/3/1970","Dayton","OH",NA,1920,1924,4,42.0337398,-86.1548269
"21131","Sam Tidmore","Sam","Tidmore","Decatur","IL","USA","10/28/1938","Ohio St.","Cleveland Browns","6th","81st",1962,"LB","1-Jun",230,NA,NA,NA,NA,1920,1924,4,33.7748275,-84.2963123
"21132","Billy Tidwell","Billy","Tidwell","Hearne","TX","USA","8/3/1930","Texas A&M","San Francisco 49ers","3rd","33rd",1952,"HB-DB","9-May",178,"12/19/1990","Trinity","TX",NA,1920,1924,4,30.8785238,-96.5930258
"21133","Travis Tidwell","Travis","Tidwell","Florence","AL","USA","2/5/1925","Auburn","New York Giants","1st","7th",1950,"QB","10-May",185,"7/1/2004","Trussville","AL",NA,1920,1924,4,43.7695604,11.2558136
"21134","Festus Tierney","Festus","Tierney","St. Paul","MN","USA","1899-07-01","Minnesota",NA,NA,NA,NA,"G-T","1-Jun",198,"8/14/1973","Minneapolis","MN",NA,1922,1925,3,44.9537029,-93.0899578
"21135","Leo Tierney","Leo","Tierney","San Antonio","TX","USA","1/28/1954","Georgia Tech","Cleveland Browns","12th","325th",1977,"C","3-Jun",248,NA,NA,NA,NA,1922,1925,3,29.4241219,-98.4936282
"21136","Van Tiffin","Van","Tiffin","Tupelo","MS","USA","9/6/1965","Alabama",NA,NA,NA,NA,"K","9-May",155,NA,NA,NA,NA,1987,1987,0,34.2576066,-88.7033859
"21137","Mark Tigges","Mark","Tigges","Algona","IA","USA","2/5/1964","West. Illinois",NA,NA,NA,NA,"T","3-Jun",290,NA,NA,NA,NA,1987,1987,0,43.0699663,-94.233019
"21138","Calvin Tiggle","Calvin","Tiggle","Fort Washington","MD","USA","11/10/1968","Georgia Tech","Tampa Bay Buccaneers","7th","174th",1991,"LB","1-Jun",235,NA,NA,NA,NA,1987,1987,0,38.7073379,-77.0230313
"21139","Mike Tilleman","Mike","Tilleman","Chinook","MT","USA","3/30/1944","Montana","Minnesota Vikings","12th","163rd",1965,"DT","7-Jun",272,NA,NA,NA,NA,1966,1976,10,48.5899222,-109.2312312
"21141","Jim Tiller","Jim","Tiller","Fremont","OH","USA","12/21/1935","Purdue",NA,NA,NA,NA,"HB","9-May",165,NA,NA,NA,NA,1966,1976,10,37.5482697,-121.9885719
"21142","Morgan Tiller","Morgan","Tiller","Trinidad","CO","USA","10/13/1918","Denver",NA,NA,NA,NA,"E","1-Jun",195,"12/6/1983","Oakton","VA",NA,1966,1976,10,10.691803,-61.222503
"21143","Emmett Tilley","Emmett","Tilley","Durham","NC","USA","2/13/1961","Duke",NA,NA,NA,NA,"LB","11-May",240,NA,NA,NA,NA,1966,1976,10,35.9940329,-78.898619
"21144","Pat Tilley","Pat","Tilley","Shreveport","LA","USA","2/15/1953","Louisiana Tech","St. Louis Cardinals","4th","114th",1976,"WR","10-May",178,NA,NA,NA,NA,1966,1976,10,32.5251516,-93.7501789
"21145","Ed Tillison","Ed","Tillison","Pearl River","LA","USA","2/12/1969","NW Missouri St.","Detroit Lions","11th","306th",1992,"FB","Jun-00",225,NA,NA,NA,NA,1966,1976,10,41.0589855,-74.0218063
"21146","Andre Tillman","Andre","Tillman","Dallas","TX","USA","11/1/1952","Texas Tech","Miami Dolphins","2nd","38th",1974,"TE","4-Jun",230,NA,NA,NA,NA,1966,1976,10,32.7766642,-96.7969879
"21147","Cedric Tillman","Cedric","Tillman","Natchez","MS","USA","7/22/1970","Alcorn St.","Denver Broncos","11th","305th",1992,"WR","2-Jun",204,NA,NA,NA,NA,1966,1976,10,31.5604442,-91.403171
"21148","Charles Tillman","Charles","Tillman","Chicago","IL","USA","2/23/1981","La-Lafayette","Chicago Bears","2nd","35th",2003,"DB","1-Jun",196,NA,NA,NA,NA,1966,1976,10,41.8781136,-87.6297982
"21149","Faddie Tillman","Faddie","Tillman","Dallas","TX","USA","10/7/1948","Boise St.","Atlanta Falcons","10th","241st",1971,"DT-DE","5-Jun",235,NA,NA,NA,NA,1966,1976,10,32.7766642,-96.7969879
"21150","Lawyer Tillman","Lawyer","Tillman","Mobile","AL","USA","5/20/1966","Auburn","Cleveland Browns","2nd","31st",1989,"WR-TE","5-Jun",230,NA,NA,NA,NA,1966,1976,10,37.047544,-95.638411
"21151","Lewis Tillman","Lewis","Tillman","Oklahoma City","OK","USA","4/16/1966","Jackson St.","New York Giants","4th","93rd",1989,"RB","Jun-00",204,NA,NA,NA,NA,1966,1976,10,35.4675602,-97.5164276
"21152","Pat Tillman","Pat","Tillman","Fremont","CA","USA","11/6/1976","Arizona St.","Arizona Cardinals","7th","226th",1998,"DB","11-May",204,"4/22/2004"," ","Afghanistan",NA,1966,1976,10,37.5482697,-121.9885719
"21153","Pete Tillman","Pete","Tillman","Mangum","OK","USA","5/9/1922","SW Oklahoma St.",NA,NA,NA,NA,"C-LB","Jun-00",210,"3/31/1998","Farmington","NM",NA,1966,1976,10,34.8720044,-99.5042561
"21154","Rusty Tillman","Rusty","Tillman","Beloit","WI","USA","2/27/1946","Arizona",NA,NA,NA,NA,"LB","2-Jun",230,NA,NA,NA,NA,1966,1976,10,42.5083482,-89.0317765
"21155","Spencer Tillman","Spencer","Tillman","Tulsa","OK","USA","4/21/1964","Oklahoma","Houston Oilers","5th","133rd",1987,"RB","11-May",206,NA,NA,NA,NA,1966,1976,10,36.1539816,-95.992775
"21156","Travares Tillman","Travares","Tillman","Lyons","GA","USA","10/8/1977","Georgia Tech","Buffalo Bills","2nd","58th",2000,"DB","1-Jun",190,NA,NA,NA,NA,1966,1976,10,40.2247075,-105.271378
"21157","Tony Tillmon","Tony","Tillmon","Borger","TX","USA","9/12/1963","Texas",NA,NA,NA,NA,"DB","10-May",170,NA,NA,NA,NA,1966,1976,10,35.6678203,-101.3973876
