"","name","first_name","last_name","birth_city","birth_state","birth_country","birth_date","college","draft_team","draft_round","draft_pick","draft_year","position","height","weight","death_date","death_city","death_state","death_country","year_start","year_end","careerLength","latitude","longitude"
"3409","Todd Carter","Todd","Carter","Flint","MI","USA","6/7/1986","Grand Valley St.",NA,NA,NA,NA,"K","1-Jun",190,NA,NA,NA,NA,1937,1938,1,43.0125274,-83.6874562
"3410","Tom Carter","Tom","Carter","St. Petersburg","FL","USA","9/5/1972","Notre Dame","Washington Redskins","1st","17th",1993,"DB","Jun-00",185,NA,NA,NA,NA,1937,1938,1,59.9342802,30.3350986
"3411","Tony Carter","Tony","Carter","Columbus","OH","USA","8/23/1972","Minnesota",NA,NA,NA,NA,"RB","Jun-00",230,NA,NA,NA,NA,1937,1938,1,39.9611755,-82.9987942
"3412","Tony Carter","Tony","Carter","Jacksonville","FL","USA","5/24/1986","Florida St.",NA,NA,NA,NA,"DB","9-May",177,NA,NA,NA,NA,1937,1938,1,30.3321838,-81.655651
"3413","Tyrone Carter","Tyrone","Carter","Fort Lauderdale","FL","USA","3/31/1976","Minnesota","Minnesota Vikings","4th","118th",2000,"DB","8-May",190,NA,NA,NA,NA,1937,1938,1,26.1224386,-80.1373174
"3414","Virgil Carter","Virgil","Carter","Anabella","UT","USA","11/9/1945","BYU","Chicago Bears","6th","142nd",1967,"QB","1-Jun",192,NA,NA,NA,NA,1937,1938,1,33.1273458,-96.7295632
"3415","Walter Carter","Walter","Carter","Richmond","VA","USA","12/19/1957","Florida St.","Oakland Raiders","10th","264th",1980,"DE","4-Jun",276,NA,NA,NA,NA,1937,1938,1,37.5407246,-77.4360481
"3416","Willie Carter","Willie","Carter","Louisville","KY","USA","2/23/1931","Tennessee St.",NA,NA,NA,NA,"HB-DB","11-May",198,"6/6/1986","Louisville","KY",NA,1937,1938,1,38.2526647,-85.7584557
"3417","Jason Carthen","Jason","Carthen","Toledo","OH","USA","11/16/1970","Ohio",NA,NA,NA,NA,"LB","3-Jun",255,NA,NA,NA,NA,1937,1938,1,41.6528052,-83.5378674
"3419","Maurice Carthon","Maurice","Carthon","Chicago","IL","USA","4/24/1961","Arkansas St.",NA,NA,NA,NA,"RB","1-Jun",225,NA,NA,NA,NA,1937,1938,1,41.8781136,-87.6297982
"3420","Ran Carthon","Ran","Carthon","Key West","FL","USA","2/10/1981","Florida",NA,NA,NA,NA,"RB","Jun-00",218,NA,NA,NA,NA,1937,1938,1,24.5550593,-81.7799871
"3421","Charlie Carton","Charlie","Carton","Philadelphia","PA","USA","3/6/1901","Holy Cross",NA,NA,NA,NA,"E-T-G-C","10-May",195,"6/9/1951","New York","NY",NA,1937,1938,1,39.9525839,-75.1652215
"3422","Rock Cartwright","Rock","Cartwright","Conroe","TX","USA","12/3/1979","Kansas St.","Washington Redskins","7th","257th",2002,"FB","7-May",223,NA,NA,NA,NA,1937,1938,1,30.3118769,-95.4560512
"3423","Johndale Carty","Johndale","Carty","Miami","FL","USA","8/27/1977","Utah St.","Atlanta Falcons","4th","126th",1999,"DB","Jun-00",196,NA,NA,NA,NA,1937,1938,1,25.7616798,-80.1917902
"3424","Dale Carver","Dale","Carver","Melbourne","FL","USA","3/5/1961","Georgia",NA,NA,NA,NA,"LB","2-Jun",225,NA,NA,NA,NA,1937,1938,1,-37.8136276,144.9630576
"3425","Mel Carver","Mel","Carver","Pensacola","FL","USA","7/14/1959","UNLV",NA,NA,NA,NA,"RB","11-May",221,NA,NA,NA,NA,1937,1938,1,30.421309,-87.2169149
"3426","Shante Carver","Shante","Carver","Stockton","CA","USA","2/12/1971","Arizona St.","Dallas Cowboys","1st","23rd",1994,"DE","5-Jun",250,NA,NA,NA,NA,1937,1938,1,37.9577016,-121.2907796
"3427","Larry Carwell","Larry","Carwell","Vada","GA","USA","8/5/1944","Iowa St.","Houston Oilers","3rd","56th",1967,"DB","1-Jun",188,"1/10/1984",NA,NA,NA,1937,1938,1,43.3550609,10.455452
"3428","Ken Casanega","Ken","Casanega","Alameda County","CA","USA","2/18/1921","Santa Clara","Pittsburgh Steelers","3rd","16th",1942,"QB-DB-HB","11-May",175,NA,NA,NA,NA,1946,1948,2,37.6016892,-121.7195459
"3429","Tommy Casanova","Tommy","Casanova","New Orleans","LA","USA","8/29/1950","LSU","Cincinnati Bengals","2nd","29th",1972,"DB","2-Jun",202,NA,NA,NA,NA,1946,1948,2,29.9510658,-90.0715323
"3430","Rick Casares","Rick","Casares","Tampa","FL","USA","7/4/1931","Florida","Chicago Bears","2nd","18th",1954,"FB","2-Jun",226,NA,NA,NA,NA,1946,1948,2,27.950575,-82.4571776
"3431","Chad Cascadden","Chad","Cascadden","Chippewa Falls","WI","USA","5/14/1972","Wisconsin",NA,NA,NA,NA,"LB","1-Jun",235,NA,NA,NA,NA,1946,1948,2,44.9369054,-91.3929348
"3432","Ernie Case","Ernie","Case","Case","TX","USA","11/23/1919","UCLA","Green Bay Packers","1st","6th",1947,"QB-DB","10-May",170,"12/13/1995","Palos Verde Estates","CA",NA,1946,1948,2,37.09024,-95.712891
"3433","Frank Case","Frank","Case","Jacksonville","NC","USA","8/14/1958","Penn St.","Kansas City Chiefs","11th","289th",1981,"DE","4-Jun",243,NA,NA,NA,NA,1946,1948,2,30.3321838,-81.655651
"3434","Pete Case","Pete","Case","Dayton","OH","USA","12/27/1940","Georgia","Houston Oilers","3rd","23rd",1962,"G","3-Jun",245,"12/18/2008",NA,"GA",NA,1946,1948,2,39.7589478,-84.1916069
"3435","Scott Case","Scott","Case","Waynoka","OK","USA","5/17/1962","NE Oklahoma A&M","Atlanta Falcons","2nd","32nd",1984,"DB","1-Jun",188,NA,NA,NA,NA,1946,1948,2,36.5822557,-98.8798145
"3436","Stoney Case","Stoney","Case","Odessa","TX","USA","7/7/1972","New Mexico","Arizona Cardinals","3rd","80th",1995,"QB","3-Jun",204,NA,NA,NA,NA,1946,1948,2,46.482526,30.7233095
"3437","Alvro Casey","Alvro","Casey","Muskogee","OK","USA","3/29/1903","Haskell Indian",NA,NA,NA,NA,"T","Jun-00",215,"10/22/1971","Big Spring","TX",NA,1946,1948,2,35.7478769,-95.3696909
"3438","Bernie Casey","Bernie","Casey","Wyco","WV","USA","6/8/1939","Bowling Green","San Francisco 49ers","1st","9th",1961,"HB-FL-TE-WR","4-Jun",215,NA,NA,NA,NA,1946,1948,2,39.0986811,-94.7691586
"3440","Eddie Casey","Eddie","Casey","Natick","MA","USA","1894-05-16","Harvard",NA,NA,NA,NA,"WB","10-May",161,"7/26/1966","Boston","MA",NA,1946,1948,2,42.2775281,-71.3468091
"3441","James Casey","James","Casey","Fort Worth","TX","USA","9/22/1984","Rice","Houston Texans","5th","152nd",2009,"TE","3-Jun",235,NA,NA,NA,NA,1946,1948,2,32.7554883,-97.3307658
"3443","Pete Casey","Pete","Casey","Potosi","MO","USA","1895-12-02","none",NA,NA,NA,NA,"WB-HB",NA,180,"8/25/1976","St. Louis","MO",NA,1946,1948,2,-19.5722805,-65.7550063
"3444","Tim Casey","Tim","Casey","Portland","OR","USA","2/29/1944","Oregon",NA,NA,NA,NA,"LB","1-Jun",225,"2/15/2008","Portland","OR",NA,1946,1948,2,45.5122308,-122.6587185
"3445","Tom Casey","Tom","Casey","Wellsville","OH","USA","7/30/1924","Hampton",NA,NA,NA,NA,"TB-DB","11-May",175,"10/10/2002",NA,NA,NA,1946,1948,2,42.12573,-77.9053182
"3446","Antoine Cash","Antoine","Cash","Anguilla","MS","USA","3/5/1982","Southern Miss",NA,NA,NA,NA,"LB","1-Jun",223,NA,NA,NA,NA,1946,1948,2,18.220554,-63.068615
"3447","Chris Cash","Chris","Cash","Stockton","CA","USA","7/13/1980","USC","Detroit Lions","6th","175th",2002,"DB","10-May",185,NA,NA,NA,NA,1946,1948,2,37.9577016,-121.2907796
"3448","John Cash","John","Cash","Brunswick","GA","USA","8/5/1936","Allen",NA,NA,NA,NA,"DE","3-Jun",240,NA,NA,NA,NA,1946,1948,2,32.877746,-97.238708
"3449","Keith Cash","Keith","Cash","San Antonio","TX","USA","8/7/1969","Texas","Washington Redskins","7th","188th",1991,"TE","4-Jun",242,NA,NA,NA,NA,1946,1948,2,29.4241219,-98.4936282
"3450","Kerry Cash","Kerry","Cash","San Antonio","TX","USA","8/7/1969","Texas","Indianapolis Colts","5th","125th",1991,"TE","4-Jun",245,NA,NA,NA,NA,1946,1948,2,29.4241219,-98.4936282
"3451","Rick Cash","Rick","Cash","St. Louis","MO","USA","7/1/1945","Missouri","Green Bay Packers","10th","260th",1968,"DE-DT","5-Jun",248,NA,NA,NA,NA,1946,1948,2,38.6270025,-90.1994042
"3452","Jonathan Casillas","Jonathan","Casillas","Jersey City","NJ","USA","6/3/1987","Wisconsin",NA,NA,NA,NA,"LB","Jun-00",225,NA,NA,NA,NA,1946,1948,2,40.7177545,-74.0431435
"3453","Tony Casillas","Tony","Casillas","Tulsa","OK","USA","10/26/1963","Oklahoma","Atlanta Falcons","1st","2nd",1986,"DT-NT","3-Jun",278,NA,NA,NA,NA,1946,1948,2,36.1539816,-95.992775
"3454","Ken Casner","Ken","Casner","Fort Scott","KS","USA","1/23/1930","Baylor","Los Angeles Rams","4th","40th",1952,"DT","2-Jun",245,"8/19/2009","Waco","TX",NA,1946,1948,2,37.8397626,-94.7082951
"3455","Antoine Cason","Antoine","Cason","Long Beach","CA","USA","7/9/1986","Arizona","San Diego Chargers","1st","27th",2008,"DB","Jun-00",190,NA,NA,NA,NA,1946,1948,2,33.7700504,-118.1937395
"3456","Aveion Cason","Aveion","Cason","St. Petersburg","FL","USA","7/12/1979","Illinois St.",NA,NA,NA,NA,"RB","10-May",204,NA,NA,NA,NA,1946,1948,2,59.9342802,30.3350986
"3457","Jim Cason","Jim","Cason","Sondheimer","LA","USA","7/25/1927","LSU","Chicago Cardinals","7th","55th",1948,"DB-HB","Jun-00",171,NA,NA,NA,NA,1946,1948,2,42.0475379,-87.7279566
"3458","Wendell Cason","Wendell","Cason","Lakewood","CA","USA","1/22/1963","Oregon",NA,NA,NA,NA,"DB","11-May",191,NA,NA,NA,NA,1946,1948,2,29.7303278,-95.4346238
"3459","Cy Casper","Cy","Casper","Memphis","TN","USA","5/28/1912","TCU",NA,NA,NA,NA,"B","Jun-00",190,"3/7/1968","Fort Worth","TX",NA,1946,1948,2,35.1495343,-90.0489801
"3460","Dave Casper","Dave","Casper","Bemidji","MN","USA","9/26/1951","Notre Dame","Oakland Raiders","2nd","45th",1974,"TE","4-Jun",240,NA,NA,NA,NA,1946,1948,2,47.471573,-94.8826861
"3461","Craig Cassady","Craig","Cassady","Columbus","OH","USA","12/21/1953","Ohio St.","New Orleans Saints","8th","213th",1976,"DB","11-May",175,NA,NA,NA,NA,1946,1948,2,39.9611755,-82.9987942
"3462","Howard Cassady","Howard","Cassady","Columbus","OH","USA","3/2/1934","Ohio St.","Detroit Lions","1st","3rd",1956,"HB-SE-FL","10-May",183,NA,NA,NA,NA,1946,1948,2,39.9611755,-82.9987942
"3463","Frank Cassara","Frank","Cassara","San Fernando","CA","USA","3/22/1928","St. Mary's (CA)",NA,NA,NA,NA,"FB-LB","Jun-00",215,NA,NA,NA,NA,1946,1948,2,34.2819461,-118.4389719
"3464","Matt Cassel","Matt","Cassel","Northridge","CA","USA","5/17/1982","USC","New England Patriots","7th","230th",2005,"QB","5-Jun",230,NA,NA,NA,NA,1946,1948,2,34.2381251,-118.530123
"3465","Tom Cassese","Tom","Cassese","Queens","NY","USA","4/7/1946","C.W. Post","Denver Broncos","8th","191st",1967,"DB-HB","1-Jun",198,NA,NA,NA,NA,1946,1948,2,40.7282239,-73.7948516
"3466","Dick Cassiano","Dick","Cassiano","Albany","NY","USA","10/7/1917","Pittsburgh","Green Bay Packers","6th","49th",1940,"B","11-May",175,"5/28/1980","Guilderland","NY",NA,1946,1948,2,42.6525793,-73.7562317
"3468","Ron Cassidy","Ron","Cassidy","Ventura","CA","USA","7/23/1957","Utah St.","Green Bay Packers","8th","193rd",1979,"WR","Jun-00",184,NA,NA,NA,NA,1946,1948,2,34.2804923,-119.2945199
"3470","Mike Casteel","Mike","Casteel","Elmira","NY","USA","1895-12-30","Kalamazoo",NA,NA,NA,NA,"B","11-May",175,"3/27/1977","Phoenix","AZ",NA,1946,1948,2,42.0897965,-76.8077338
"3471","Rich Caster","Rich","Caster","Mobile","AL","USA","10/16/1948","Jackson St.","New York Jets","2nd","46th",1970,"TE-WR","5-Jun",228,NA,NA,NA,NA,1946,1948,2,37.047544,-95.638411
"3472","Jesse Castete","Jesse","Castete","St.Landry","LA","USA","9/3/1933","McNeese St.","Chicago Bears","24th","287th",1956,"DB","11-May",180,NA,NA,NA,NA,1946,1948,2,30.6036535,-92.0665197
"3473","Jim Castiglia","Jim","Castiglia","Passaic","NJ","USA","9/30/1918","Georgetown (DC)","Pittsburgh Steelers","21st","202nd",1941,"FB","11-May",208,"12/26/2007","Rockville","MD",NA,1946,1948,2,40.8567662,-74.1284764
"3474","Jeremiah Castille","Jeremiah","Castille","Columbus","GA","USA","1/15/1961","Alabama","Tampa Bay Buccaneers","3rd","72nd",1983,"DB","10-May",175,NA,NA,NA,NA,1946,1948,2,39.9611755,-82.9987942
"3475","Simeon Castille","Simeon","Castille","Birmingham","AL","USA","10/12/1985","Alabama",NA,NA,NA,NA,"DB","Jun-00",190,NA,NA,NA,NA,1946,1948,2,33.5185892,-86.8103567
"3476","Tim Castille","Tim","Castille","Phenix City","AL","USA","5/29/1984","Alabama",NA,NA,NA,NA,"RB","11-May",242,NA,NA,NA,NA,1946,1948,2,32.4709761,-85.0007653
"3477","Luis Castillo","Luis","Castillo","Brooklyn","NY","USA","8/4/1983","Northwestern","San Diego Chargers","1st","28th",2005,"DE-DT","3-Jun",306,NA,NA,NA,NA,1946,1948,2,40.6781784,-73.9441579
"3478","Eric Castle","Eric","Castle","Longview","WA","USA","3/15/1970","Oregon","San Diego Chargers","6th","161st",1993,"DB","3-Jun",212,NA,NA,NA,NA,1946,1948,2,32.5007037,-94.7404891
"3479","Toby Caston","Toby","Caston","Monroe","LA","USA","7/17/1965","LSU","Houston Oilers","6th","159th",1987,"LB","1-Jun",235,"10/2/1994","Garland","TX",NA,1946,1948,2,37.09024,-95.712891
"3481","Chris Castor","Chris","Castor","Burlington","NC","USA","8/13/1960","Duke","Seattle Seahawks","5th","123rd",1983,"WR","Jun-00",170,NA,NA,NA,NA,1946,1948,2,36.135688,-95.9199116
"3482","Tony Catalano","Tony","Catalano","Indianapolis","IN","USA","1895-04-13","none",NA,NA,NA,NA,"G",NA,NA,"7/25/1980","Boise","ID",NA,1920,1920,0,39.768403,-86.158068
"3483","Alcides Catanho","Alcides","Catanho","Elizabeth","NJ","USA","1/20/1972","Rutgers",NA,NA,NA,NA,"LB","4-Jun",230,NA,NA,NA,NA,1920,1920,0,37.09024,-95.712891
"3484","Mark Catano","Mark","Catano","Yonkers","NY","USA","1/26/1962","Valdosta St.",NA,NA,NA,NA,"NT","3-Jun",265,NA,NA,NA,NA,1920,1920,0,40.9312099,-73.8987469
"3486","Toney Catchings","Toney","Catchings","Jackson","MS","USA","8/11/1965","Cincinnati",NA,NA,NA,NA,"LB","3-Jun",236,NA,NA,NA,NA,1920,1920,0,37.0328728,-95.6316455
"3487","Greg Cater","Greg","Cater","La Grange","GA","USA","4/17/1957","Tenn-Chattanooga","Buffalo Bills","10th","259th",1980,"P","Jun-00",191,NA,NA,NA,NA,1920,1920,0,29.743235,-95.4010514
"3488","Mike Caterbone","Mike","Caterbone","Lancaster","PA","USA","2/17/1962","Franklin & Marshall",NA,NA,NA,NA,"WR","11-May",175,NA,NA,NA,NA,1920,1920,0,40.0378755,-76.3055144
"3489","Thomas Caterbone","Thomas","Caterbone","Lancaster","PA","USA","6/29/1964","Franklin & Marshall",NA,NA,NA,NA,"DB","8-May",175,NA,NA,NA,NA,1920,1920,0,40.0378755,-76.3055144
"3490","Royal Cathcart","Royal","Cathcart","Canute","OK","USA","4/8/1926","California-Santa Barbara",NA,NA,NA,NA,"HB","Jun-00",185,NA,NA,NA,NA,1920,1920,0,35.4219943,-99.2795337
"3491","Sam Cathcart","Sam","Cathcart","Canute","OK","USA","7/7/1924","California-Santa Barbara",NA,NA,NA,NA,"DB-HB","Jun-00",175,NA,NA,NA,NA,1920,1920,0,35.4219943,-99.2795337
"3492","Tom Catlin","Tom","Catlin","Ponca City","OK","USA","9/8/1931","Oklahoma","Baltimore Colts","4th","38th",1953,"LB-C","1-Jun",213,"6/7/2008","Seattle","WA",NA,1920,1920,0,36.706981,-97.0855948
"3493","Daryl Cato","Daryl","Cato","Lonoke","AR","USA","1/8/1920","Arkansas",NA,NA,NA,NA,"C-LB","2-Jun",195,"10/3/1970"," "," ",NA,1920,1920,0,34.7839795,-91.8998611
"3497","Carmen Cavalli","Carmen","Cavalli","Philadelphia","PA","USA","6/11/1937","Richmond",NA,NA,NA,NA,"DE","4-Jun",245,NA,NA,NA,NA,1960,1960,0,39.9525839,-75.1652215
"3498","Matt Cavanaugh","Matt","Cavanaugh","Youngstown","OH","USA","10/27/1956","Pittsburgh","New England Patriots","2nd","50th",1978,"QB","2-Jun",212,NA,NA,NA,NA,1960,1960,0,41.0997803,-80.6495194
"3500","Ronnie Caveness","Ronnie","Caveness","Houston","TX","USA","3/6/1943","Arkansas","Kansas City Chiefs","2nd","16th",1965,"LB","1-Jun",225,NA,NA,NA,NA,1960,1960,0,29.7604267,-95.3698028
"3501","Jim Caver","Jim","Caver","Birmingham","AL","USA","9/28/1960","Missouri",NA,NA,NA,NA,"DB","9-May",175,NA,NA,NA,NA,1960,1960,0,33.5185892,-86.8103567
"3502","Quinton Caver","Quinton","Caver","Anniston","AL","USA","8/22/1978","Arkansas","Philadelphia Eagles","2nd","55th",2001,"LB","4-Jun",241,NA,NA,NA,NA,1960,1960,0,33.6598257,-85.8316318
"3503","Ben Cavil","Ben","Cavil","Galveston","TX","USA","1/31/1972","Oklahoma",NA,NA,NA,NA,"G","2-Jun",310,NA,NA,NA,NA,1960,1960,0,29.3013479,-94.7976958
"3504","Kwame Cavil","Kwame","Cavil","Waco","TX","USA","5/3/1979","Texas",NA,NA,NA,NA,"WR","2-Jun",202,NA,NA,NA,NA,1960,1960,0,31.549333,-97.1466695
"3505","Grady Cavness","Grady","Cavness","Houston","TX","USA","3/1/1947","Texas-El Paso","Denver Broncos","2nd","36th",1969,"DB","11-May",187,NA,NA,NA,NA,1960,1960,0,29.7604267,-95.3698028
"3506","John Cavosie","John","Cavosie","Shenandoah","PA","USA","1/6/1908","Wisconsin",NA,NA,NA,NA,"B-E","Jun-00",207,"3/16/1995","Indianapolis","IN",NA,1960,1960,0,38.2927558,-78.6795836
"3507","Lowell Caylor","Lowell","Caylor","Dayton","OH","USA","6/17/1941","Miami (OH)","New York Jets","24th","187th",1963,"DB","3-Jun",205,NA,NA,NA,NA,1964,1964,0,39.7589478,-84.1916069
"3508","Les Caywood","Les","Caywood","Sapulpa","OK","USA","8/18/1903","St. John's (NY)",NA,NA,NA,NA,"G-T","Jun-00",230,"2/4/1986","Oakwood","OK",NA,1964,1964,0,35.9987007,-96.1141664
"3509","Lloyd Cearing","Lloyd","Cearing","Monon","IN","USA","11/3/1900","Valparaiso",NA,NA,NA,NA,"B",NA,185,NA,NA,NA,NA,1922,1923,1,40.8678171,-86.8789044
"3510","Curtis Ceaser","Curtis","Ceaser","Lincoln","NE","USA","8/11/1972","Grambling St.","New York Jets","7th","217th",1995,"WR","2-Jun",190,NA,NA,NA,NA,1922,1923,1,35.949526,-94.4235482
"3511","Chuck Cecil","Chuck","Cecil","Red Bluff","CA","USA","11/8/1964","Arizona","Green Bay Packers","4th","89th",1988,"DB","Jun-00",185,NA,NA,NA,NA,1988,1995,7,40.1784886,-122.2358302
"3512","Jimmy Cefalo","Jimmy","Cefalo","Pittston","PA","USA","10/5/1955","Penn St.","Miami Dolphins","3rd","81st",1978,"WR","11-May",190,NA,NA,NA,NA,1978,1984,6,41.3259134,-75.7893604
"3513","Brent Celek","Brent","Celek","Cincinnati","OH","USA","1/25/1985","Cincinnati","Philadelphia Eagles","5th","162nd",2007,"TE","4-Jun",261,NA,NA,NA,NA,2007,2013,6,39.1031182,-84.5120196
"3515","Bob Celeri","Bob","Celeri","Fort Bragg","CA","USA","6/1/1927","California","San Francisco 49ers","10th","127th",1950,"QB","10-May",180,"3/9/1975","Buffalo","NY",NA,2007,2013,6,35.1414552,-79.0079949
"3516","Oliver Celestin","Oliver","Celestin","New Orleans","LA","USA","2/25/1981","Texas Southern",NA,NA,NA,NA,"DB","Jun-00",207,NA,NA,NA,NA,2007,2013,6,29.9510658,-90.0715323
"3517","Mario Celotto","Mario","Celotto","Los Angeles","CA","USA","8/23/1956","USC","Buffalo Bills","7th","171st",1978,"LB","3-Jun",228,NA,NA,NA,NA,2007,2013,6,34.0522342,-118.2436849
"3518","Tony Cemore","Tony","Cemore","Omaha","NE","USA","8/8/1917","Creighton",NA,NA,NA,NA,"G","Jun-00",210,"3/28/1981","Omaha","NE",NA,1941,1941,0,41.2565369,-95.9345034
"3519","John Cenci","John","Cenci","Pittsburgh","PA","USA","1/4/1934","Pittsburgh",NA,NA,NA,NA,"C","Jun-00",215,NA,NA,NA,NA,1956,1956,0,40.4406248,-79.9958864
"3520","Larry Centers","Larry","Centers","Tatum","TX","USA","6/1/1968","S.F. Austin","Phoenix Cardinals","5th","115th",1990,"FB","Jun-00",225,NA,NA,NA,NA,1956,1956,0,32.3159894,-94.5165913
"3521","Frank Cephous","Frank","Cephous","Philadelphia","PA","USA","7/4/1961","UCLA","New York Giants","11th","283rd",1984,"RB","10-May",205,NA,NA,NA,NA,1984,1984,0,39.9525839,-75.1652215
"3522","Gene Ceppetelli","Gene","Ceppetelli","Sudbury",NA,"Canada","7/28/1942","Villanova",NA,NA,NA,NA,"C","2-Jun",245,NA,NA,NA,NA,1984,1984,0,46.4917317,-80.993029
"3523","Matt Cercone","Matt","Cercone","Bakersfield","CA","USA","11/30/1975","Arizona St.",NA,NA,NA,NA,"TE","5-Jun",252,NA,NA,NA,NA,2000,2002,2,35.3732921,-119.0187125
"3524","Gordy Ceresino","Gordy","Ceresino","Thunder Bay",NA,"Canada","10/26/1957","Stanford",NA,NA,NA,NA,"LB","Jun-00",224,NA,NA,NA,NA,2000,2002,2,48.3808951,-89.2476823
"3526","Marq Cerqua","Marq","Cerqua","Miami","FL","USA","4/3/1977","Furman",NA,NA,NA,NA,"LB","2-Jun",223,NA,NA,NA,NA,2000,2002,2,25.7616798,-80.1917902
"3527","Jacques Cesaire","Jacques","Cesaire","Worcester","MA","USA","8/30/1980","Southern Connecticut St.",NA,NA,NA,NA,"DE-DT","2-Jun",295,NA,NA,NA,NA,2003,2011,8,42.2625932,-71.8022934
"3528","William Cesare","William","Cesare","New York","NY","USA","6/2/1955","Memphis",NA,NA,NA,NA,"DB","11-May",190,NA,NA,NA,NA,2003,2011,8,40.7127753,-74.0059728
"3529","Sal Cesario","Sal","Cesario","Stockton","CA","USA","7/4/1963","Cal Poly-San Luis Obispo","New York Jets","12th","328th",1986,"T","4-Jun",255,NA,NA,NA,NA,2003,2011,8,37.9577016,-121.2907796
"3530","Jeff Chadwick","Jeff","Chadwick","Detroit","MI","USA","12/16/1960","Grand Valley St.",NA,NA,NA,NA,"WR","3-Jun",190,NA,NA,NA,NA,1983,1992,9,42.331427,-83.0457538
"3531","Pat Chaffey","Pat","Chaffey","McMinnville","OR","USA","4/19/1967","Oregon St.","Chicago Bears","5th","117th",1990,"RB","1-Jun",220,NA,NA,NA,NA,1983,1992,9,45.2101162,-123.1987163
"3532","Mike Chalenski","Mike","Chalenski","Elizabeth","NJ","USA","1/28/1970","Pittsburgh",NA,NA,NA,NA,"DE-DT","5-Jun",279,NA,NA,NA,NA,1983,1992,9,37.09024,-95.712891
"3533","George Chalmers","George","Chalmers","Los Angeles","CA","USA","10/19/1908","NYU",NA,NA,NA,NA,"C","Jun-00",196,"8/7/1988","Los Angeles","CA",NA,1983,1992,9,34.0522342,-118.2436849
"3534","Byron Chamberlain","Byron","Chamberlain","Honolulu","HI","USA","10/17/1971","Missouri","Denver Broncos","7th","222nd",1995,"TE","1-Jun",250,NA,NA,NA,NA,1983,1992,9,21.3069444,-157.8583333
"3535","Chris Chamberlain","Chris","Chamberlain","Bethany","OK","USA","9/30/1985","Tulsa","St. Louis Rams","7th","228th",2008,"LB","2-Jun",226,NA,NA,NA,NA,1983,1992,9,37.09024,-95.712891
"3536","Dan Chamberlain","Dan","Chamberlain","Grand Rapids","MI","USA","8/26/1937","Sacramento St.","Detroit Lions","25th","293rd",1959,"E-HB","3-Jun",200,NA,NA,NA,NA,1983,1992,9,42.9633599,-85.6680863
"3537","Garth Chamberlain","Garth","Chamberlain","Alton","UT","USA","5/20/1920","BYU","Pittsburgh Steelers","17th","151st",1942,"G","Jun-00",215,"12/21/1988","Chandler","AZ",NA,1983,1992,9,38.8906038,-90.1842764
"3538","Frank Chamberlin","Frank","Chamberlin","Mahwah","NJ","USA","1/2/1978","Boston Col.","Tennessee Titans","5th","160th",2000,"LB","1-Jun",235,NA,NA,NA,NA,1983,1992,9,41.0886216,-74.1435843
"3539","Guy Chamberlin","Guy","Chamberlin","Blue Springs","NE","USA","1894-01-16","Nebraska Wesleyan",NA,NA,NA,NA,"E-WB","2-Jun",196,"4/4/1967","Lincoln","NE",NA,1983,1992,9,28.9503129,-81.3103707
"3541","Chris Chambers","Chris","Chambers","Cleveland","OH","USA","8/12/1978","Wisconsin","Miami Dolphins","2nd","52nd",2001,"WR","11-May",210,NA,NA,NA,NA,1983,1992,9,41.49932,-81.6943605
"3542","Kirk Chambers","Kirk","Chambers","Provo","UT","USA","3/19/1979","Stanford","Cleveland Browns","6th","176th",2004,"T","7-Jun",307,NA,NA,NA,NA,1983,1992,9,40.2338438,-111.6585337
