"","name","first_name","last_name","birth_city","birth_state","birth_country","birth_date","college","draft_team","draft_round","draft_pick","draft_year","position","height","weight","death_date","death_city","death_state","death_country","year_start","year_end","careerLength","latitude","longitude"
"16146","Les Palmer","Les","Palmer","Cedar Grove","WV","USA","12/15/1923","North Carolina St.",NA,NA,NA,NA,"HB","Jun-00",190,"4/15/2006","Tampa","FL",NA,1955,1958,3,40.8517876,-74.2290319
"16147","Michael Palmer","Michael","Palmer","Stone Mountain","GA","USA","1/18/1988","Clemson",NA,NA,NA,NA,"TE","5-Jun",260,NA,NA,NA,NA,1955,1958,3,33.8081608,-84.170196
"16148","Mike Palmer","Mike","Palmer","Columbia County","WI","USA","1890-02-02","none",NA,NA,NA,NA,"T","10-May",210,"3/16/1972","Ceylon","MN",NA,1955,1958,3,33.5098514,-82.2583297
"16149","Mitch Palmer","Mitch","Palmer","Oceanside","CA","USA","9/2/1973","Colorado St.",NA,NA,NA,NA,"LB","4-Jun",259,NA,NA,NA,NA,1955,1958,3,33.1958696,-117.3794834
"16152","Paul Palmer","Paul","Palmer","Bethesda","MD","USA","10/14/1964","Temple","Kansas City Chiefs","1st","19th",1987,"RB","9-May",184,NA,NA,NA,NA,1955,1958,3,38.605811,-90.4520621
"16153","Randy Palmer","Randy","Palmer","Pleasanton","TX","USA","11/12/1975","Texas A&M-Kingsville",NA,NA,NA,NA,"TE","4-Jun",235,NA,NA,NA,NA,1955,1958,3,37.6624312,-121.8746789
"16154","Scott Palmer","Scott","Palmer","Cleburne","TX","USA","9/15/1948","Texas","New York Jets","7th","162nd",1971,"DT","3-Jun",245,NA,NA,NA,NA,1955,1958,3,32.3476438,-97.3866837
"16155","Sterling Palmer","Sterling","Palmer","Fort Lauderdale","FL","USA","2/4/1971","Florida St.","Washington Redskins","4th","101st",1993,"DE","5-Jun",256,NA,NA,NA,NA,1955,1958,3,26.1224386,-80.1373174
"16158","Tony Palmer","Tony","Palmer","Midwest City","OK","USA","2/23/1983","Missouri","St. Louis Rams","7th","243rd",2006,"G","1-Jun",344,NA,NA,NA,NA,1955,1958,3,35.4495065,-97.3967019
"16159","John Paluck","John","Paluck","Swoyersville","PA","USA","5/23/1935","Pittsburgh","Washington Redskins","2nd","24th",1956,"DE","2-Jun",241,"4/22/2003","Fairfax","VA",NA,1955,1958,3,41.2917475,-75.8746407
"16160","Sam Palumbo","Sam","Palumbo","Cleveland","OH","USA","6/7/1932","Notre Dame","Cleveland Browns","4th","49th",1955,"LB-C","2-Jun",226,NA,NA,NA,NA,1955,1958,3,41.49932,-81.6943605
"16162","Don Panciera","Don","Panciera","Westerly","RI","USA","6/23/1927","Boston Col.","Philadelphia Eagles","4th","41st",1949,"QB-DB","1-Jun",192,"2/9/2012","Westerly","RI",NA,1930,1930,0,41.3775987,-71.8272871
"16163","Chris Pane","Chris","Pane","Berkeley","CA","USA","5/19/1953","New Mexico",NA,NA,NA,NA,"DB","11-May",184,NA,NA,NA,NA,1930,1930,0,37.8715926,-122.272747
"16164","John Panelli","John","Panelli","Morristown","NJ","USA","5/7/1926","Notre Dame","Detroit Lions","2nd","12th",1949,"LB-FB","11-May",200,"3/2/2012","Royal Oak","MI",NA,1930,1930,0,40.7967667,-74.4815438
"16165","Mike Panepinto","Mike","Panepinto","Buffalo","NY","USA","11/17/1965","Canisius",NA,NA,NA,NA,"RB","7-May",180,NA,NA,NA,NA,1930,1930,0,42.8864468,-78.8783689
"16166","Ken Panfil","Ken","Panfil","Chicago","IL","USA","9/16/1930","Purdue","Los Angeles Rams","6th","70th",1954,"T","6-Jun",262,"4/28/2002","Palos Heights","IL",NA,1930,1930,0,41.8781136,-87.6297982
"16167","Hal Pangle","Hal","Pangle","Huntington Beach","CA","USA","5/4/1912","Oregon St.",NA,NA,NA,NA,"B","10-May",200,"1/1/1968","Los Angeles County","CA",NA,1930,1930,0,33.6594835,-117.9988026
"16168","Irv Pankey","Irv","Pankey","Aberdeen","MD","USA","2/15/1958","Penn St.","Los Angeles Rams","2nd","50th",1980,"T","4-Jun",277,NA,NA,NA,NA,1930,1930,0,57.149717,-2.094278
"16169","Ernie Pannell","Ernie","Pannell","Manor","TX","USA","2/2/1917","Texas A&M","Green Bay Packers","16th","146th",1941,"T","2-Jun",220,"9/24/1998","Houston","TX",NA,1930,1930,0,37.0388192,-95.6139176
"16170","Joe Panos","Joe","Panos","Brookfield","WI","USA","1/24/1971","Wisc-Whitewater","Philadelphia Eagles","3rd","77th",1994,"G-C","3-Jun",300,NA,NA,NA,NA,1930,1930,0,40.7127168,-74.0152824
"16172","Ben Paolucci","Ben","Paolucci","Cleveland","OH","USA","3/5/1937","Wayne State (MI)","Detroit Lions","9th","109th",1958,"DT","2-Jun",240,NA,NA,NA,NA,1959,1959,0,41.49932,-81.6943605
"16173","Nick Papac","Nick","Papac","Fresno","CA","USA","5/18/1935","California",NA,NA,NA,NA,"QB","11-May",190,NA,NA,NA,NA,1961,1961,0,36.7377981,-119.7871247
"16174","George Papach","George","Papach","Youngstown","OH","USA","4/27/1925","Purdue","Pittsburgh Steelers","12th","103rd",1948,"FB","2-Jun",208,NA,NA,NA,NA,1961,1961,0,41.0997803,-80.6495194
"16175","Vince Papale","Vince","Papale","Chester","PA","USA","2/9/1946","St. Joseph's (PA)",NA,NA,NA,NA,"WR","2-Jun",195,NA,NA,NA,NA,1961,1961,0,39.849557,-75.3557457
"16176","Oran Pape","Oran","Pape","Waupeton","IA","USA","3/10/1904","Iowa",NA,NA,NA,NA,"B","11-May",180,"4/29/1936","Muscatine","IA",NA,1961,1961,0,42.6677727,-90.88235
"16177","Johnny Papit","Johnny","Papit","Philadelphia","PA","USA","7/25/1928","Virginia","Washington Redskins","7th","76th",1951,"HB","Jun-00",190,NA,NA,NA,NA,1961,1961,0,39.9525839,-75.1652215
"16179","Jack Pardee","Jack","Pardee","Exira","IA","USA","4/19/1936","Texas A&M","Los Angeles Rams","2nd","14th",1957,"LB","2-Jun",225,NA,NA,NA,NA,1957,1972,15,41.591156,-94.8763141
"16180","Paul Pardonner","Paul","Pardonner","Ingomar","OH","USA","4/29/1910","Purdue",NA,NA,NA,NA,"BB","8-May",170,"2/14/1989","Columbus","OH",NA,1957,1972,15,37.18028,-120.96722
"16181","Curt Pardridge","Curt","Pardridge","DeKalb","IL","USA","3/12/1964","Northern Illinois","San Diego Chargers","6th","155th",1986,"WR","10-May",175,NA,NA,NA,NA,1957,1972,15,41.9294736,-88.7503647
"16182","Bob Paremore","Bob","Paremore","Tallahassee","FL","USA","12/5/1939","Florida A&M","St. Louis Cardinals","6th","73rd",1963,"HB","11-May",190,"7/22/2004","Tallahassee","FL",NA,1957,1972,15,30.4382559,-84.2807329
"16183","Babe Parilli","Babe","Parilli","Rochester","PA","USA","5/7/1930","Kentucky","Green Bay Packers","1st","4th",1952,"QB","1-Jun",196,NA,NA,NA,NA,1957,1972,15,43.1565779,-77.6088465
"16184","Bubba Paris","Bubba","Paris","Louisville","KY","USA","10/6/1960","Michigan","San Francisco 49ers","2nd","29th",1982,"T-G","6-Jun",300,NA,NA,NA,NA,1957,1972,15,38.2526647,-85.7584557
"16185","Don Parish","Don","Parish","Paso Robles","CA","USA","1/4/1948","Stanford","St. Louis Cardinals","4th","91st",1970,"LB","1-Jun",220,NA,NA,NA,NA,1957,1972,15,35.6368759,-120.6545022
"16186","Ernie Park","Ernie","Park","San Angelo","TX","USA","10/22/1940","McMurry","San Diego Chargers","19th","146th",1963,"G-T","3-Jun",253,NA,NA,NA,NA,1957,1972,15,31.4637723,-100.4370375
"16187","Kaulana Park","Kaulana","Park","Honolulu","HI","USA","6/16/1962","Menlo",NA,NA,NA,NA,"RB","2-Jun",230,NA,NA,NA,NA,1957,1972,15,21.3069444,-157.8583333
"16188","Ace Parker","Ace","Parker","Portsmouth","VA","USA","5/17/1912","Duke","Brooklyn Dodgers","2nd","13th",1937,"TB-DB-QB","Jun-00",178,NA,NA,NA,NA,1957,1972,15,43.0717552,-70.7625532
"16189","Andy Parker","Andy","Parker","Redlands","CA","USA","9/8/1961","Utah","Los Angeles Raiders","5th","127th",1984,"TE","5-Jun",244,NA,NA,NA,NA,1957,1972,15,34.0555693,-117.1825381
"16190","Anthony Parker","Anthony","Parker","Sylacauga","AL","USA","2/11/1966","Arizona St.",NA,NA,NA,NA,"DB","10-May",181,NA,NA,NA,NA,1957,1972,15,33.1731716,-86.2516406
"16191","Anthony E. Parker","Anthony","E.","Denver","CO","USA","12/4/1975","Mesa St.","San Francisco 49ers","4th","99th",1999,"DB","1-Jun",200,NA,NA,NA,NA,1957,1972,15,39.7392358,-104.990251
"16192","Artimus Parker","Artimus","Parker","Winston-Salem","NC","USA","1/16/1952","USC","Philadelphia Eagles","12th","297th",1974,"DB","3-Jun",208,"5/31/2004","Sacramento","CA",NA,1957,1972,15,36.0998596,-80.244216
"16193","Buddy Parker","Buddy","Parker","Slaton","TX","USA","12/16/1913","North Texas",NA,NA,NA,NA,"BB-FB","Jun-00",193,"3/22/1982","Kaufman","TX",NA,1957,1972,15,33.4373113,-101.6434915
"16194","Carl Parker","Carl","Parker","Columbus","GA","USA","2/5/1965","Vanderbilt","Cincinnati Bengals","12th","307th",1988,"WR","2-Jun",201,NA,NA,NA,NA,1957,1972,15,39.9611755,-82.9987942
"16195","Charlie Parker","Charlie","Parker","Greenville","MS","USA","6/19/1941","Southern Miss","Denver Broncos","13th","97th",1964,"G","1-Jun",245,NA,NA,NA,NA,1957,1972,15,34.8526176,-82.3940104
"16196","Chris Parker","Chris","Parker","Lynchburg","VA","USA","12/31/1972","Marshall",NA,NA,NA,NA,"RB","11-May",213,NA,NA,NA,NA,1957,1972,15,37.4137536,-79.1422464
"16198","Daren Parker","Daren","Parker","Cabarrus County","NC","USA","4/10/1968","South Carolina",NA,NA,NA,NA,"P","Jun-00",185,NA,NA,NA,NA,1957,1972,15,35.4168123,-80.5882803
"16199","Dave Parker","Dave","Parker","Novice","TX","USA","1/30/1918","Hardin-Simmons","Brooklyn Dodgers","19th","178th",1941,"E","3-Jun",200,"2/12/1991","Stephenville","TX",NA,1957,1972,15,31.9895873,-99.6236862
"16200","De'Mond Parker","De'Mond","Parker","Tulsa","OK","USA","12/24/1976","Oklahoma","Green Bay Packers","5th","159th",1999,"RB","10-May",185,NA,NA,NA,NA,1957,1972,15,36.1539816,-95.992775
"16201","Don Parker","Don","Parker","Honolulu","HI","USA","8/9/1944","Virginia","San Francisco 49ers","4th","56th",1966,"G","3-Jun",258,NA,NA,NA,NA,1957,1972,15,21.3069444,-157.8583333
"16202","Eric Parker","Eric","Parker","Chicago","IL","USA","4/14/1979","Tennessee",NA,NA,NA,NA,"WR","Jun-00",180,NA,NA,NA,NA,1957,1972,15,41.8781136,-87.6297982
"16203","Ervin Parker","Ervin","Parker","Georgetown","SC","USA","8/19/1958","South Carolina St.","Buffalo Bills","4th","93rd",1980,"LB","4-Jun",236,NA,NA,NA,NA,1957,1972,15,38.9076089,-77.0722585
"16204","Frank Parker","Frank","Parker","Broken Bow","OK","USA","10/16/1939","Oklahoma St.","New York Titans","29th","229th",1962,"DT","5-Jun",270,NA,NA,NA,NA,1957,1972,15,34.0292764,-94.7391045
"16205","Freddie Parker","Freddie","Parker","Heidelberg","MS","USA","7/6/1962","Miss. Valley St.",NA,NA,NA,NA,"RB","10-May",215,NA,NA,NA,NA,1957,1972,15,49.3987524,8.6724335
"16206","Glenn Parker","Glenn","Parker","Westminster","CA","USA","4/22/1966","Arizona","Buffalo Bills","3rd","69th",1990,"G-T","5-Jun",305,NA,NA,NA,NA,1957,1972,15,39.8366528,-105.0372046
"16207","Howie Parker","Howie","Parker","Greenville","TX","USA","8/23/1926","SMU",NA,NA,NA,NA,"BB","2-Jun",220,NA,NA,NA,NA,1957,1972,15,34.8526176,-82.3940104
"16208","J'Vonne Parker","J'Vonne","Parker","Scotlandneck","NC","USA","6/7/1982","Rutgers",NA,NA,NA,NA,"DT","4-Jun",310,NA,NA,NA,NA,1957,1972,15,36.1296002,-77.4202475
"16209","Jeff Parker","Jeff","Parker","Daytona Beach","FL","USA","7/16/1969","Bethune-Cookman",NA,NA,NA,NA,"WR","10-May",185,NA,NA,NA,NA,1957,1972,15,29.2108147,-81.0228331
"16210","Jeremiah Parker","Jeremiah","Parker","Franklin","LA","USA","11/15/1977","California","New York Giants","7th","217th",2000,"DE","5-Jun",250,NA,NA,NA,NA,1957,1972,15,37.09024,-95.712891
"16212","Jim Parker","Jim","Parker","Macon","GA","USA","4/3/1934","Ohio St.","Baltimore Colts","1st","8th",1957,"T-G","3-Jun",273,"7/18/2005","Columbia","MD",NA,1957,1972,15,32.8406946,-83.6324022
"16213","Joe Parker","Joe","Parker","Wichita Falls","TX","USA","7/11/1923","Texas","Philadelphia Eagles","5th","36th",1944,"E","1-Jun",220,"12/27/1998","Wichita County","TX",NA,1957,1972,15,33.9137085,-98.4933873
"16214","Joel Parker","Joel","Parker","Louisville","KY","USA","4/23/1952","Florida","New Orleans Saints","5th","113th",1974,"WR","5-Jun",212,NA,NA,NA,NA,1957,1972,15,38.2526647,-85.7584557
"16215","Juqua Parker","Juqua","Parker","Houston","TX","USA","5/15/1978","Oklahoma St.",NA,NA,NA,NA,"DE","2-Jun",250,NA,NA,NA,NA,1957,1972,15,29.7604267,-95.3698028
"16216","Kenny Parker","Kenny","Parker","Paterson","NJ","USA","7/22/1946","Fordham","New York Giants","16th","422nd",1968,"DB","1-Jun",190,NA,NA,NA,NA,1957,1972,15,40.9167654,-74.171811
"16217","Kerry Parker","Kerry","Parker","New Orleans","LA","USA","10/3/1955","Grambling St.",NA,NA,NA,NA,"DB","1-Jun",192,NA,NA,NA,NA,1957,1972,15,29.9510658,-90.0715323
"16218","Larry Parker","Larry","Parker","Bakersfield","CA","USA","7/14/1976","USC","Kansas City Chiefs","4th","108th",1999,"WR","1-Jun",205,NA,NA,NA,NA,1957,1972,15,35.3732921,-119.0187125
"16220","Orlando Parker","Orlando","Parker","Montgomery","AL","USA","3/7/1972","Troy","New York Jets","4th","117th",1994,"WR","11-May",190,NA,NA,NA,NA,1957,1972,15,32.3792233,-86.3077368
"16221","Preston Parker","Preston","Parker","Delray Beach","FL","USA","2/13/1987","Florida St.",NA,NA,NA,NA,"WR","Jun-00",200,NA,NA,NA,NA,1957,1972,15,26.4614625,-80.0728201
"16222","Ricky Parker","Ricky","Parker","Burlington","VT","USA","12/4/1974","San Diego St.","Chicago Bears","6th","201st",1997,"DB","Jun-00",194,NA,NA,NA,NA,1957,1972,15,36.135688,-95.9199116
"16223","Riddick Parker","Riddick","Parker","Emporia","VA","USA","11/20/1972","North Carolina",NA,NA,NA,NA,"DT-DE","3-Jun",295,NA,NA,NA,NA,1957,1972,15,38.403903,-96.1816626
"16224","Robert Parker","Robert","Parker","Alexander City","AL","USA","1/7/1963","BYU",NA,NA,NA,NA,"RB","1-Jun",201,NA,NA,NA,NA,1957,1972,15,32.944012,-85.9538532
"16225","Rodney Parker","Rodney","Parker","Mobile","AL","USA","7/18/1953","Tennessee St.","Atlanta Falcons","6th","152nd",1978,"WR","1-Jun",190,NA,NA,NA,NA,1957,1972,15,37.047544,-95.638411
"16227","Samie Parker","Samie","Parker","Long Beach","CA","USA","3/25/1981","Oregon","Kansas City Chiefs","4th","105th",2004,"WR","11-May",190,NA,NA,NA,NA,1957,1972,15,33.7700504,-118.1937395
"16228","Sirr Parker","Sirr","Parker","Los Angeles","CA","USA","10/31/1977","Texas A&M",NA,NA,NA,NA,"WR","11-May",196,NA,NA,NA,NA,1957,1972,15,34.0522342,-118.2436849
"16229","Steve Parker","Steve","Parker","Spokane","WA","USA","12/8/1956","Washington",NA,NA,NA,NA,"DE","6-Jun",265,NA,NA,NA,NA,1957,1972,15,47.6587802,-117.4260465
"16230","Steve R. Parker","Steve","R.","Evanston","IL","USA","9/21/1959","East Tennessee St.",NA,NA,NA,NA,"DE","4-Jun",256,NA,NA,NA,NA,1957,1972,15,42.0450722,-87.6876969
"16231","Vaughn Parker","Vaughn","Parker","Buffalo","NY","USA","6/5/1971","UCLA","San Diego Chargers","2nd","63rd",1994,"T","3-Jun",300,NA,NA,NA,NA,1957,1972,15,42.8864468,-78.8783689
"16232","Willie Parker","Willie","Parker","Baytown","TX","USA","12/28/1948","North Texas","San Francisco 49ers","3rd","75th",1971,"C-G","3-Jun",245,NA,NA,NA,NA,1957,1972,15,29.7355047,-94.9774274
"16233","Willie Parker","Willie","Parker","Clinton","NC","USA","11/11/1980","North Carolina",NA,NA,NA,NA,"RB","10-May",209,NA,NA,NA,NA,1957,1972,15,38.3686324,-93.7782689
"16234","Willie D. Parker","Willie","D.","Bastrop","LA","USA","3/12/1945","Ark-Pine Bluff","Houston Oilers","5th","118th",1967,"DT","3-Jun",275,NA,NA,NA,NA,1957,1972,15,30.1104947,-97.3152701
"16235","Dave Parkin","Dave","Parkin","Salt Lake City","UT","USA","1/7/1956","Utah St.","Atlanta Falcons","9th","239th",1979,"DB","Jun-00",191,NA,NA,NA,NA,1957,1972,15,40.7607793,-111.8910474
"16236","Doc Parkinson","Doc","Parkinson","Fayette City","PA","USA","3/16/1907","Pittsburgh",NA,NA,NA,NA,"FB-HB","1-Jun",205,"12/28/1976","Pittsburgh","PA",NA,1957,1972,15,40.1003509,-79.840601
"16237","Billy Parks","Billy","Parks","Santa Monica","CA","USA","1/1/1948","Long Beach St.","San Diego Chargers","6th","146th",1970,"WR","1-Jun",185,"7/22/2009","Hawi","HI",NA,1957,1972,15,34.0194543,-118.4911912
"16238","Cord Parks","Cord","Parks","Decatur","GA","USA","11/12/1986","Northeastern",NA,NA,NA,NA,"DB","10-May",178,NA,NA,NA,NA,1957,1972,15,33.7748275,-84.2963123
"16239","Dave Parks","Dave","Parks","Muenster","TX","USA","12/25/1941","Texas Tech","San Francisco 49ers","1st","1st",1964,"SE-TE-WR","2-Jun",220,NA,NA,NA,NA,1957,1972,15,51.9606649,7.6261347
"16240","Jeff Parks","Jeff","Parks","Columbia","SC","USA","9/14/1964","Auburn","Houston Oilers","5th","114th",1986,"TE","4-Jun",238,NA,NA,NA,NA,1957,1972,15,37.09024,-95.712891
"16241","Limbo Parks","Limbo","Parks","Kansas City","MO","USA","3/21/1965","Arkansas",NA,NA,NA,NA,"G","3-Jun",265,NA,NA,NA,NA,1957,1972,15,39.0997265,-94.5785667
"16242","Mickey Parks","Mickey","Parks","Shawnee","OK","USA","12/4/1915","Oklahoma","Washington Redskins","9th","79th",1938,"C-LB","Jun-00",225,"9/27/1976","Yountville","CA",NA,1957,1972,15,41.0123174,-75.1107332
"16243","Nathan Parks","Nathan","Parks","Chico","CA","USA","10/25/1974","Stanford","Kansas City Chiefs","7th","214th",1997,"T","5-Jun",303,NA,NA,NA,NA,1957,1972,15,39.729575,-121.8473287
"16245","Tommy Parks","Tommy","Parks","Okolona","MS","USA","10/14/1968","Mississippi St.",NA,NA,NA,NA,"P","2-Jun",225,NA,NA,NA,NA,1957,1972,15,34.001778,-88.7553293
"16246","Chet Parlavecchio","Chet","Parlavecchio","Newark","NJ","USA","2/14/1960","Penn St.","Green Bay Packers","6th","152nd",1982,"LB","2-Jun",225,NA,NA,NA,NA,1957,1972,15,40.735657,-74.1723667
"16247","Bernie Parmalee","Bernie","Parmalee","Jersey City","NJ","USA","9/16/1967","Ball St.",NA,NA,NA,NA,"RB","11-May",201,NA,NA,NA,NA,1957,1972,15,40.7177545,-74.0431435
"16248","Jalen Parmele","Jalen","Parmele","Midland","MI","USA","12/30/1985","Toledo","Miami Dolphins","6th","176th",2008,"RB","Jun-00",224,NA,NA,NA,NA,1957,1972,15,31.9973456,-102.0779146
"16249","Jim Parmer","Jim","Parmer","Dallas","TX","USA","4/25/1926","Texas A&M","Philadelphia Eagles","25th","234th",1948,"FB-HB","Jun-00",193,"4/20/2005","Lubbock","TX",NA,1957,1972,15,32.7766642,-96.7969879
"16250","Babe Parnell","Babe","Parnell","Ashtabula","OH","USA","1/9/1901","Colgate",NA,NA,NA,NA,"T-G","3-Jun",205,"5/29/1982","Kingsville","OH",NA,1957,1972,15,41.8650534,-80.7898089
"16252","Jeremy Parquet","Jeremy","Parquet","Norco","LA","USA","4/11/1982","Southern Miss",NA,NA,NA,NA,"T","7-Jun",323,NA,NA,NA,NA,1957,1972,15,33.9311257,-117.548661
"16253","John Parrella","John","Parrella","Topeka","KS","USA","11/22/1969","Nebraska","Buffalo Bills","2nd","55th",1993,"DT","3-Jun",300,NA,NA,NA,NA,1957,1972,15,39.0473451,-95.6751576
"16254","Bill Parriott","Bill","Parriott","Newburgh","WV","USA","4/11/1911","West Virginia",NA,NA,NA,NA,"FB","10-May",165,"1/24/1984","Morgantown","WV",NA,1957,1972,15,41.5034271,-74.0104178
"16255","Gary Parris","Gary","Parris","East St. Louis","IL","USA","6/13/1950","Florida St.","San Diego Chargers","15th","372nd",1973,"TE","2-Jun",226,NA,NA,NA,NA,1957,1972,15,38.624514,-90.1506465
"16256","Bernie Parrish","Bernie","Parrish","Long Beach","CA","USA","4/29/1936","Florida","Cleveland Browns","9th","108th",1958,"DB","11-May",194,NA,NA,NA,NA,1957,1972,15,33.7700504,-118.1937395
"16257","Don Parrish","Don","Parrish","Tallahassee","FL","USA","4/6/1955","Pittsburgh","Atlanta Falcons","12th","314th",1977,"NT-DE","2-Jun",255,NA,NA,NA,NA,1957,1972,15,30.4382559,-84.2807329
"16258","James Parrish","James","Parrish","Baltimore","MD","USA","5/19/1968","Temple",NA,NA,NA,NA,"T","6-Jun",310,"3/10/2004","Plano","TX",NA,1957,1972,15,39.2903848,-76.6121893
"16259","Lemar Parrish","Lemar","Parrish","West Palm Beach","FL","USA","12/13/1947","Lincoln (MO)","Cincinnati Bengals","7th","163rd",1970,"DB","11-May",185,NA,NA,NA,NA,1957,1972,15,26.7153424,-80.0533746
"16260","Roscoe Parrish","Roscoe","Parrish","Miami","FL","USA","7/16/1982","Miami (FL)","Buffalo Bills","2nd","55th",2005,"WR","10-May",168,NA,NA,NA,NA,1957,1972,15,25.7616798,-80.1917902
"16261","Tony Parrish","Tony","Parrish","Los Angeles","CA","USA","11/23/1975","Washington","Chicago Bears","2nd","35th",1998,"DB","Jun-00",210,NA,NA,NA,NA,1957,1972,15,34.0522342,-118.2436849
"16262","Rick Parros","Rick","Parros","Brooklyn","NY","USA","6/14/1958","Utah St.","Denver Broncos","4th","107th",1980,"RB","11-May",200,NA,NA,NA,NA,1957,1972,15,40.6781784,-73.9441579
"16263","Josh Parry","Josh","Parry","Sonora","CA","USA","4/5/1978","San Jose St.",NA,NA,NA,NA,"RB","2-Jun",250,NA,NA,NA,NA,1957,1972,15,29.2972247,-110.3308814
"16264","Ox Parry","Ox","Parry","San Antonio","TX","USA","11/17/1914","Baylor",NA,NA,NA,NA,"T","4-Jun",230,"3/2/1976","Henrietta","TX",NA,1957,1972,15,29.4241219,-98.4936282
"16265","Ara Parseghian","Ara","Parseghian","Akron","OH","USA","5/21/1923","Akron","Pittsburgh Steelers","13th","109th",1947,"HB","10-May",194,NA,NA,NA,NA,1957,1972,15,41.0814447,-81.5190053
"16266","Cliff Parsley","Cliff","Parsley","Kansas City","MO","USA","12/26/1954","Oklahoma St.","New Orleans Saints","6th","147th",1977,"P","1-Jun",211,NA,NA,NA,NA,1957,1972,15,39.0997265,-94.5785667
"16267","Ray Parson","Ray","Parson","Uniontown","PA","USA","5/30/1947","Minnesota","Detroit Lions","2nd","45th",1970,"T","4-Jun",245,NA,NA,NA,NA,1957,1972,15,39.900076,-79.7164326
"16268","Rich Parson","Rich","Parson","Newark","DE","USA","5/16/1980","Maryland",NA,NA,NA,NA,"WR","9-May",186,NA,NA,NA,NA,1957,1972,15,40.735657,-74.1723667
"16270","Bob Parsons","Bob","Parsons","Bethlehem","PA","USA","6/29/1950","Penn St.","Chicago Bears","5th","117th",1972,"TE-P","4-Jun",234,NA,NA,NA,NA,1957,1972,15,31.7053821,35.2024425
"16272","Lloyd Parsons","Lloyd","Parsons","Minneapolis","MN","USA","6/10/1918","Minnesota",NA,NA,NA,NA,"B","11-May",200,"11/24/1986","Hennepin County","MN",NA,1957,1972,15,44.977753,-93.2650108
"16273","Dennis Partee","Dennis","Partee","Cameron","TX","USA","9/1/1946","SMU","San Diego Chargers","11th","291st",1968,"K","1-Jun",229,NA,NA,NA,NA,1957,1972,15,36.0831337,-95.8549671
"16274","Ty Parten","Ty","Parten","Washington","DC","USA","10/13/1969","Arizona","Cincinnati Bengals","3rd","63rd",1993,"DE-DT","5-Jun",278,NA,NA,NA,NA,1957,1972,15,47.7510741,-120.7401385
"16275","Lou Partlow","Lou","Partlow","Miamisburg","OH","USA","1892-10-09","none",NA,NA,NA,NA,"FB-TB-WB-HB","1-Jun",185,"4/14/1981","Burbank","CA",NA,1957,1972,15,39.6428362,-84.2866083
"16276","Rick Partridge","Rick","Partridge","Orange","CA","USA","8/26/1957","Utah","Green Bay Packers","8th","208th",1979,"P","1-Jun",175,NA,NA,NA,NA,1957,1972,15,37.3366655,-95.031581
